# timestamp tx ty tz qx qy qz qw
1 5.001295860038047 4.928015550992262 4 0.44805839214008925 0.5587802267617199 -0.5503350158764515 0.4291150262030272
2 5.005181760898948 4.856124383755353 4 -0.16535403396758852 0.7344865584373677 -0.5695331635406139 -0.32987802981237996
3 5.011652666999066 4.784419659179985 4 0.6936864909184454 0.35529229894805525 -0.4698969567393466 -0.4144433431393971
4 5.020700192949777 4.7129942965532745 4 0.5574070085501948 0.6337748072434389 -0.07612130120146995 0.5308789579801219
5 5.032312614423757 4.641940853148352 4 -0.9835921568908593 -0.04684958721732233 -0.16952375201950257 -0.040165689108791945
6 5.053556017810232 4.536056679850461 4 0.14874448303976331 0.3503815527465338 -0.08485390740347273 -0.9208190162342026
7 5.078596663894691 4.431005709430901 4 -0.17890134982262268 -0.9417855877266804 -0.2715404722756494 0.08543995375860122
8 5.107402103504547 4.326924073244198 4 0.4528237535619076 -0.21520365606090586 -0.06675836273875727 0.8626594667842953
9 5.1399350088217295 4.22394664652338 4 0.20204262818392965 0.48415409220611516 -0.45563753233788806 0.7191439567441575
10 5.176153221754317 4.122206873600556 4 0.35283234469733316 -0.586263361521626 -0.16344604151681447 -0.7106968404215888
11 5.229295337505257 3.9883798354421276 4 -0.6093873671709169 0.12049294171214148 -0.7212187285131841 -0.3065485824006997
12 5.287219753686212 3.856552210799798 4 0.36154498429731974 0.4449813051192081 -0.7216918552189483 -0.38786302805821754
13 5.34985140836103 3.726894829824251 4 -0.08642577772250476 -0.5021771388670708 -0.7065056869389024 0.49111955822114484
14 5.417109139671297 3.5995757103341304 4 -0.3775634099808265 0.2403705579195191 -0.8668924223231018 0.21946615786470197
15 5.48890579101076 3.4747598400884634 4 0.44048253634699985 0.5324538354913153 -0.18965279739252874 -0.6974954226983068
16 5.584208957207413 3.322071243709903 4 0.16857730185010153 0.06890740625481397 0.18199599321090498 -0.9662871835636392
17 5.684945975861818 3.1729117518101777 4 0.4438005407226891 0.21031887763698645 0.2853283960486947 0.8230399481021845
18 5.790986305897148 3.027474654214137 4 0.2217317095244571 -0.9341138504132973 -0.27172025135636363 -0.06659180475284132
19 5.9021925338872885 2.8859484170446037 4 -0.6606111259201569 -0.40114065763609164 0.1747561216567193 -0.6100323032801527
20 6.018420552125406 2.748516438496662 4 -0.8041884580536625 0.25821538061322846 -0.5302799889141867 -0.07354505085461782
21 6.139519745367363 2.6153568111792613 4 0.48351454574527314 0.530927982480496 -0.45443843905501247 0.5270814610486466
22 6.265333186008 2.4866420913321234 4 -0.27873114631076024 0.5967361376566578 -0.2788342066366154 0.6989037239135539
23 6.395697837437339 2.3625390752170072 4 -0.6873558114324938 0.3873581915294985 -0.5338016864765008 -0.3042225821003726
24 6.53044476531322 2.2432085829730966 4 -0.12537120001598828 0.6981426122744419 0.1278942335572653 0.6931969562512297
25 6.66939935647656 2.128805250216611 4 0.4614931287458224 0.5909475189533087 -0.36098947780378104 -0.5545193584341978
26 6.812381545225565 2.0194773276546885 4 0.3487939316755032 -0.5318402394602262 0.708140105969133 0.30663715240534484
27 6.9592060466556855 1.9153664889732203 4 -0.18277473930837068 0.6245203037852671 0.03999574011188309 0.7582665267593035
28 7.1096825967629105 1.8166076472475816 4 -0.15908182186380762 -0.6941661694490581 -0.6266980119248571 0.3163477595848354
29 7.2636161989992925 1.723328780114167 4 -0.7498950290089559 0.05735572270251685 0.5324892637079481 0.38835930602561364
30 7.420807376961182 1.6356507639292903 4 0.5856276164730445 -0.5476709279466536 -0.5219171474735628 -0.291031511488381
31 7.581052432882725 1.5536872171303404 4 0.9176186130496364 -0.17255987153232052 0.33983709885600843 -0.11273827195208544
32 7.744143711599657 1.4775443530021901 4 0.5341804601548821 -0.5107015032452441 -0.5135536066596925 -0.43600218308924565
33 7.909869869641335 1.407320842039646 4 -0.5177826157159251 -0.513095492046582 -0.36941869236444796 0.5763367146344158
34 8.078016149102295 1.3431076840842948 4 0.09433537347816873 -0.2852336794188508 -0.06577706719111291 -0.9515334796357164
35 8.248364655938436 1.2849880904014492 4 -0.35269177152605796 -0.4914357011317967 -0.05894951569342724 -0.7941186438753473
36 8.42069464232721 1.2330373758499888 4 0.09305539231232074 -0.2794918411095099 -0.47451421971689334 0.8294945810560094
37 8.594782792725896 1.18732286128485 4 -0.6091638706428817 0.4227279618309694 -0.1747382515263611 0.6478325342579881
38 8.770403513257296 1.147903786318616 4 -0.6698290326656543 -0.735436656266015 0.0945654109666311 -0.03897915682989285
39 8.947329224047822 1.1148312325552716 4 0.40271089300890384 -0.10671891102254144 -0.10785096709988332 0.9026644889313824
40 9.125330654139155 1.0881480573955957 4 0.5793367992672467 0.2730627074248279 0.7439870900364597 -0.19049630098163464
41 9.304177138591328 1.067888838499966 4 0.24547465070855876 0.7196384807629361 -0.27926556635980815 -0.5864071932628894
42 9.483636917392191 1.0540798289805506 4 -0.48199857197359786 0.8624084765694255 0.15347492966460574 -0.019350506997473496
43 9.66347743578596 1.0467389233809519 4 -0.16109758040987193 -0.48761941974342726 -0.532299737260469 -0.6730021253960523
44 9.843465645631628 1.0458756344873779 4 0.5222177656427256 -0.28367904732678073 -0.5715999721269129 -0.5657634445767964
45 10.023368307400736 1.0514910810014086 4 -0.06268670424207817 0.48494492855020616 -0.14319704112106982 0.8604611558919277
46 10.20295229242316 1.0635779860903098 4 -0.3486870291150693 0.4017167878865299 -0.3189607673547147 -0.7844137982885863
47 10.381984884989233 1.0821206868167936 4 -0.6167618088404451 0.060732812214287155 -0.2111938286376958 -0.755852871544296
48 10.560234083916745 1.1070951544359908 4 0.30373022790787474 0.06938283995263218 0.4921429539572561 -0.8128525592291409
49 10.73746890319199 1.1384690255333418 4 -0.6313934002230569 0.1886891260119447 0.46936497388339304 0.587737449182079
50 10.91345967129532 1.176201643963054 4 -0.04570341821569287 0.5325312208370846 0.017462404457462825 -0.8449951247360717
51 11.087978328823283 1.2202441135327717 4 -0.5519566096078378 0.654842208419498 0.29065636785698074 0.4266666837317902
52 11.260798724021695 1.270539361366204 4 -0.012082318819318531 0.14068513876821634 0.8709976985200827 0.47055788004711524
53 11.43169690584666 1.3270222118615798 4 -0.4539226836088478 -0.6003754136671404 0.6496389577526536 -0.10711108504444256
54 11.600451414173778 1.3896194711501069 4 -0.05450631915278071 -0.8196143923445218 -0.06054341326455675 0.5670941757278174
55 11.766843566779464 1.4582500219449817 4 0.37438044384935426 -0.8304659206130895 0.27918978763741015 -0.30367532076609666
56 11.930657742722513 1.5328249286580395 4 0.7238343279030921 -0.5480319900513415 -0.17231049690450623 -0.38214381623410754
57 12.091681661758656 1.6132475526478316 4 0.6156476946719812 -0.5999765776820329 0.2777098636916976 0.42881610730751396
58 12.249706659426044 1.699413677449774 4 0.2341127537582157 -0.9265838610390792 -0.20042314622829224 -0.21555539762578466
59 12.404527957445188 1.7912116438261019 4 -0.7764944759710155 0.2888317539582019 0.290324074065228 -0.47889923648936283
60 12.555944929082946 1.8885224944606152 4 -0.7644041249395788 -0.1756629596993644 -0.5896969865765916 0.19257809425659947
61 12.70376135913669 1.9912201281107076 4 0.16731099979629405 0.37901749598416967 0.6690809278704499 0.6169955259522328
62 12.847785698201747 2.0991714630169307 4 -0.18744381078160208 0.6438752524581065 -0.47049875900526894 -0.5735158191769276
63 12.987831310892616 2.2122366093583246 4 -0.5769171406469098 0.03254456194681771 0.7927310435908042 0.19412613642402177
64 13.12371671769631 2.330269050530051 4 0.06399415572840766 0.8173601837005692 -0.1739654615224822 -0.5454934429769527
65 13.255265830144394 2.453115833008402 4 -0.45659950544896455 0.49231618502714514 0.5211500992369968 0.5268246763861268
66 13.38230817899901 2.580617764557161 4 -0.0759377097663429 -0.28030908595098614 0.8704356026833109 0.39749483285963183
67 13.504679135157133 2.7126096205184593 4 -0.253231812216013 0.7049019969978673 0.0889296711197522 0.6565655622287432
68 13.622220122986866 2.848920357920811 4 0.22454901692612178 0.8411826738854714 0.09328445287450929 0.48299840476372635
69 13.734778825819243 2.9893733371268585 4 -0.7524752428616474 0.19225661427254068 -0.5748941378463267 -0.25751724877897575
70 13.842209383329331 3.1337865507336247 4 -0.3285036749915429 0.5383440927401926 0.3970717877892618 0.6667870489673813
71 13.94437258055079 3.28197285942863 4 -0.17437613467006818 -0.6451613819279929 -0.3988395088297254 -0.627922607590101
72 14.041136028278977 3.4337402344962515 4 0.5739929880854145 0.11388041651248762 0.8082576399654959 -0.06544377587766867
73 14.132374334628842 3.58889200666006 4 0.16045895466331023 0.8060953048320041 -0.43849544217115993 0.3635725932895314
74 14.217969267525245 3.7472271209386756 4 -0.05238701778787987 -0.7147689516607536 -0.05093201296921033 0.695533519080126
75 14.297809907915186 3.9085403971848858 4 0.5218520029573693 0.022749180818639386 0.7989836791160166 0.29795644360828455
76 14.371792793503372 4.072622795970396 4 -0.10835492850775096 -0.08474129650816456 -0.0556866531574972 -0.9889272565736633
77 14.439822052824871 4.239261689471674 4 0.8563145120845715 0.38794674360665926 0.30530942955000473 -0.15168695641419405
78 14.501809529481108 4.408241137005848 4 0.1605388864552905 -0.47746767775740423 -0.4645963568807827 -0.728287105340848
79 14.557674896378227 4.5793421648596055 4 -0.6713030137218503 0.5512597636791416 0.3919640462447073 -0.30303320472821954
80 14.607345759819754 4.752343050048483 4 0.4282772642641622 0.537052460449785 0.46055801982537414 -0.5621739499601234
81 14.6507577533187 4.927019607638818 4 -0.34601657167549327 -0.4741103292360491 0.7519645972799803 0.3000686126124829
82 14.687854621007519 5.103145481260045 4 0.17586487036516862 -0.6860702789531861 0.16911128033720857 0.6854053505563331
83 14.718588290537834 5.280492436430872 4 -0.7138246903751995 -0.46089173755308255 -0.5177450131092981 -0.09986600555996861
84 14.74291893537548 5.458830656319224 4 0.4013477891694627 -0.6100410750163634 -0.029842690312057996 0.6825534797776677
85 14.76081502641011 5.6379290395526915 4 -0.3981954570482276 -0.7893361480897598 0.23962350340490424 -0.40120992001810435
86 14.772253372812518 5.817555499693564 4 0.7484175910245449 0.35662776886223746 0.3485680840501285 -0.4372505399687715
87 14.777219152086698 5.997477265990369 4 -0.8599957135045158 0.45376814353903683 0.23071354460863072 -0.03568059692769003
88 14.77570592927773 6.177461185016188 4 -0.7357073399101758 0.02865960546475027 0.5942080930926769 0.32377473514785327
89 14.767715665310584 6.357274022802864 4 -0.8302132358996807 0.2306623775205736 -0.48015134520401864 -0.16430318387757709
90 14.753258714449027 6.536682767079581 4 -0.5343719332964783 0.009087508970192226 0.1474381373949213 0.8322415813495605
91 14.732353810877951 6.715454929224156 4 -0.7987635740276042 -0.16697613310701276 0.2872127791603193 0.5016019769361789
92 14.705028044426493 6.893358845535749 4 0.5020591599000198 0.2824780907525187 0.43483498029914747 0.6921425200878344
93 14.671316825463407 7.070163977438601 4 0.6905696086495403 -0.18520776125786295 -0.6759833190661709 -0.17848880391709288
94 14.631263839010183 7.245641210227758 4 0.7013059005113224 0.16716068958945618 0.6850850881556139 -0.10433484437519197
95 14.584920988131367 7.41956314996966 4 0.7233227690581283 0.10788934048163348 -0.6446101120580847 0.2228045452969554
96 14.532348326675464 7.591704418172857 4 0.7726294006133712 0.19890786409615743 -0.5979716972255751 0.07687210303934985
97 14.473613981453548 7.761841943846986 4 -0.004916579261218912 -0.613519135155957 0.4514081164235043 0.6479203735590034
98 14.408794063956453 7.929755252571553 4 -0.743903953342261 -0.5589249017958148 -0.2532740843222133 0.2646924641258954
99 14.337972571724933 8.095226752199926 4 0.22808057269534646 0.6474171843954853 0.4676323356447787 -0.5569113397730325
100 14.261241279500606 8.258042014828302 4 -0.10889457567557989 0.702987427146822 0.11115154691890897 0.6939711681903367
101 14.178699620298731 8.417990054664255 4 0.6147638139646173 -0.3674999538069504 -0.2619062306148575 -0.6468495677950814
102 14.090454556556946 8.5748636014348 4 0.5144929850589769 -0.26020151829972016 -0.8155261580847907 0.050092151871173246
103 13.996620441526904 8.728459368979648 4 0.7356202402833446 0.029384048142780658 0.6761593965894067 -0.02842376125825577
104 13.897318871088482 8.878578318681624 4 -0.07003427761917197 0.32226840929211 -0.49179664135421547 0.8058376609984215
105 13.792678526178523 9.02502591739286 4 -0.647771095723995 0.543923214069379 -0.24828007092468352 -0.4721198482616521
106 13.682835006038365 9.167612389522514 4 -0.10148029791017885 0.2371314466988627 -0.8252976726814101 0.502348661378941
107 13.567930652496196 9.30615296295939 4 0.3107584006982085 0.728870481185774 0.10831113538014495 -0.6003713317640792
108 13.44811436551197 9.44046810851072 4 -0.5147766077643179 -0.1383483844876896 -0.23136437088095024 0.8138398469571086
109 13.323541410223893 9.570383772546883 4 -0.46227910638187264 0.40435438850085403 0.4459171692982461 0.6511170666077778
110 13.194373215746548 9.695731602550536 4 0.7225075131828285 0.05800695057297306 -0.6878734263490311 0.03805570131312652
111 13.060777165981344 9.816349165277922 4 0.22151733084719577 -0.9031702273597918 0.024640798090742475 0.36688750812019644
112 12.922926382710411 9.932080157249617 4 -0.47805354130085953 0.603592406531928 0.43289079306488154 0.4687713512005196
113 12.780999501255007 10.04277460729796 4 -0.6449459445974157 0.2263932699500862 -0.7125967999477291 -0.15810318331049192
114 12.635180438989131 10.1482890709087 4 0.46272239806248594 0.25596997329634524 -0.8339678151338555 0.1576865194708609
115 12.485658157008361 10.248486816105007 4 0.07607150629598461 0.3267834528916675 -0.8714629125431935 0.35774025899777256
116 12.332626415262713 10.343238000632981 4 0.3694271963056836 -0.08379290107836124 0.9222595086240011 -0.07706941748326628
117 12.176283521470866 10.432419840219035 4 0.032420399073420494 0.037406806717955154 -0.6236751443000745 0.7801147113837598
118 12.016832074141119 10.515916767681128 4 -0.5860338379168268 0.21901634233700812 0.7202763230150288 0.2996634797731328
119 11.854478700032073 10.593620582687663 4 0.039236151752383305 -0.3268765650556228 -0.11850638467684302 0.9367862469122428
120 11.68943378639328 10.665430591969969 4 -0.24428037142110967 -0.3715916899597549 0.5539095879040484 0.7038685136580449
121 11.521911208332808 10.731253739806686 4 -0.14314878554059704 -0.6158820878794782 0.3883056746156237 0.6703852490089355
122 11.352128051665035 10.791004728610954 4 0.11598291049358546 0.8293009375314094 -0.12773325114827264 0.5314998927883755
123 11.18030433159782 10.844606129464147 4 0.5386110526653457 -0.17762229969677137 0.8175110046070321 -0.10012097654118088
124 11.006662707623589 10.891988482452916 4 0.6268386169841897 -0.15920661372124958 -0.6377802146316451 -0.4182857877446634
125 10.831428194983786 10.933090386679515 4 0.011976329177279227 -0.9336216013739711 0.3092601067575272 -0.18045902403499373
126 10.654827873080633 10.96785857982877 4 -0.7825288191618827 0.44067215820559247 -0.07371177647230207 -0.4336165012690733
127 10.477090591213988 10.99624800718858 4 0.1311259962006113 0.7794218547983156 -0.10924484341381732 -0.6028043708954349
128 10.298446672024694 11.01822188003453 4 0.6755480801121322 -0.05609727595999846 -0.7342013309217641 -0.03789845325854699
129 10.119127613028667 11.033751723302917 4 0.03594690725357731 -0.10866050687805522 0.2817207913104289 -0.9526458470215113
130 9.939365786628521 11.042817412490452 4 0.19795082281790077 0.6115300700363231 0.7201143086465278 0.26130791734966446
131 9.759394138991453 11.0454071997328 4 0.4194416005300791 0.5693820115352702 -0.4216545213203641 0.567521218400607
132 9.579445888183619 11.041517729028167 4 -0.638372892264213 -0.07387889825503577 -0.755270236615715 0.12879762613218976
133 9.399754221952156 11.031154040586207 4 0.22763936203587185 -0.6971707726586907 0.35269824056961496 0.5811516030275435
134 9.220551995546504 11.014329564296618 4 0.05196270450467712 0.6925131842914161 -0.04894740085749816 0.7178645546845298
135 9.042071429970592 10.991066102325886 4 0.6695495331695659 -0.29456397076098906 0.5030516750175306 0.4602982750608483
136 8.864543811056917 10.961393800864727 4 0.6671995806883299 -0.5201289381697818 -0.4765148096876517 -0.2392576923654355
137 8.688199189752478 10.92535111106284 4 0.47159675502183834 0.5985514577272373 -0.11216320494434007 0.6377711725706058
138 8.513266084004949 10.882984739201602 4 0.6707040723978657 -0.1623025460701411 -0.7236052696587599 0.014468743212222634
139 8.339971182635397 10.834349586169266 4 -0.564495899612284 0.45842527412044065 -0.4953707121582277 -0.4751826016431655
140 8.168539051581307 10.779508676317091 4 -0.09102938717782885 -0.8145880180869276 -0.3702518485828322 -0.43711964046498264
141 7.999191842890548 10.718533075788605 4 -0.037826640248113136 -0.803106180559426 -0.419694576785406 0.4212434809604886
142 7.832149006843417 10.651501800427827 4 0.9639842831778997 0.09757802449263116 0.1029670685738801 -0.22496802819824924
143 7.667627007575789 10.578501713385798 4 0.20869971584934432 -0.665545631712371 -0.1957022615787487 -0.6893432131572392
144 7.505839042571895 10.499627412558088 4 -0.4490807350585787 0.5999887675541176 -0.27277138980482574 -0.6032708687746173
145 7.34699476639022 10.41498110799917 4 -0.44578426572781404 -0.6300890203107753 -0.5765689076250019 0.26801587578618047
146 7.191300018980541 10.32467248947249 4 0.3419279350305946 -0.7401788657946732 0.042114258879759725 -0.5774486324129908
147 7.038956558944159 10.228818584307888 4 0.5517084367448941 0.1553883925807093 0.7859300901304234 -0.23191839449097862
148 6.890161802082994 10.127543605750557 4 -0.19575407216783597 -0.5908157611558486 0.6441430525999534 0.444631091340629
149 6.7451085655763325 10.020978791998063 4 -0.09869494686307971 -0.21956558221618663 0.47508692143525116 -0.8463702970041754
150 6.603984818116753 9.90926223613401 4 -0.258396993497117 -0.4952085067953907 0.7161024555416647 0.4185651702140643
